8.0,10.0,15.0,1.0,25.0,1.0,4.0,2.0,8.0,12.0,7.0,1.0,43.0,12.0,5.0,13.0,161.0,28.0,6.0,6.0,4.0,2.0,18.0,3.0,1.0,36.0,13.0,1.0,3.0
34.0,49.0,53.0,15.0,107.0,1.0,5.0,1.0,10.0,14.0,9.0,1.0,51.0,20.0,8.0,13.0,154.0,21.0,6.0,9.0,4.0,4.0,28.0,3.0,3.0,26.0,13.0,4.0,1.0
51.0,438.0,344.0,25.0,391.0,3.0,7.0,2.0,36.0,27.0,17.0,2.0,152.0,50.0,31.0,25.0,265.0,117.0,1.0,6.0,9.0,18.0,18.0,3.0,3.0,58.0,36.0,98.0,10.0
210.0,668.0,912.0,17.0,1202.0,28.0,24.0,9.0,124.0,121.0,16.0,5.0,218.0,66.0,35.0,37.0,176.0,274.0,1.0,7.0,10.0,14.0,36.0,5.0,10.0,70.0,126.0,280.0,17.0
573.0,747.0,1466.0,47.0,2552.0,111.0,139.0,17.0,234.0,186.0,17.0,7.0,389.0,150.0,78.0,87.0,360.0,145.0,1.0,45.0,24.0,2.0,29.0,7.0,21.0,75.0,260.0,722.0,198.0
621.0,491.0,1205.0,57.0,2519.0,200.0,177.0,17.0,179.0,176.0,39.0,6.0,439.0,158.0,183.0,179.0,780.0,279.0,2.0,72.0,46.0,9.0,18.0,8.0,62.0,170.0,303.0,1400.0,960.0
392.0,205.0,801.0,28.0,1498.0,232.0,90.0,31.0,160.0,139.0,43.0,8.0,372.0,228.0,232.0,222.0,1246.0,609.0,2.0,85.0,103.0,15.0,15.0,18.0,56.0,130.0,240.0,935.0,1423.0
203.0,85.0,288.0,22.0,455.0,124.0,40.0,15.0,62.0,81.0,22.0,4.0,216.0,159.0,190.0,291.0,1435.0,974.0,5.0,199.0,154.0,15.0,28.0,16.0,60.0,80.0,157.0,206.0,536.0
169.0,42.0,110.0,8.0,124.0,38.0,22.0,11.0,53.0,45.0,19.0,15.0,192.0,73.0,173.0,264.0,1310.0,481.0,4.0,321.0,80.0,32.0,20.0,10.0,19.0,46.0,55.0,25.0,86.0
62.0,6.0,54.0,7.0,35.0,11.0,22.0,9.0,82.0,26.0,27.0,7.0,128.0,34.0,130.0,103.0,641.0,193.0,2.0,451.0,61.0,13.0,14.0,6.0,8.0,14.0,30.0,7.0,11.0
37.0,8.0,19.0,10.0,9.0,1.0,24.0,3.0,67.0,12.0,12.0,5.0,52.0,27.0,53.0,46.0,256.0,48.0,2.0,215.0,35.0,5.0,2.0,1.0,8.0,4.0,20.0,1.0,3.0
20.0,6.0,30.0,252.0,1.0,3.0,20.0,8.0,40.0,29.0,7.0,5.0,17.0,95.0,23.0,23.0,152.0,35.0,2.0,131.0,24.0,1.0,31.0,1.0,4.0,2.0,9.0,5.0,3.0
17.0,4.0,18.0,95.0,1.0,3.0,13.0,8.0,17.0,56.0,1.0,5.0,25.0,67.0,30.0,32.0,56.0,6.0,2.0,212.0,59.0,4.0,99.0,1.0,5.0,8.0,17.0,2.0,2.0
23.0,3.0,118.0,24.0,2.0,3.0,19.0,18.0,25.0,107.0,4.0,1.0,46.0,313.0,53.0,35.0,47.0,10.0,1.0,223.0,233.0,55.0,125.0,5.0,23.0,53.0,10.0,6.0,2.0
192.0,33.0,339.0,76.0,5.0,11.0,63.0,91.0,65.0,285.0,9.0,1.0,204.0,609.0,95.0,101.0,61.0,12.0,1.0,302.0,606.0,61.0,60.0,25.0,43.0,80.0,163.0,59.0,1.0
263.0,52.0,512.0,89.0,12.0,20.0,78.0,168.0,110.0,466.0,11.0,6.0,490.0,529.0,127.0,90.0,68.0,9.0,1.0,319.0,529.0,65.0,43.0,45.0,39.0,227.0,255.0,103.0,10.0
315.0,86.0,798.0,94.0,25.0,57.0,204.0,619.0,278.0,684.0,29.0,12.0,652.0,475.0,146.0,78.0,192.0,9.0,6.0,276.0,402.0,38.0,49.0,91.0,186.0,321.0,138.0,109.0,11.0
202.0,56.0,766.0,93.0,56.0,83.0,275.0,1375.0,328.0,658.0,71.0,22.0,389.0,462.0,217.0,111.0,306.0,13.0,3.0,190.0,361.0,20.0,62.0,123.0,245.0,556.0,303.0,131.0,60.0
171.0,10.0,847.0,99.0,26.0,95.0,214.0,1155.0,242.0,498.0,101.0,29.0,326.0,443.0,175.0,157.0,394.0,26.0,1.0,202.0,276.0,20.0,63.0,147.0,318.0,419.0,317.0,183.0,44.0
73.0,12.0,247.0,58.0,23.0,59.0,85.0,575.0,125.0,333.0,77.0,49.0,215.0,305.0,95.0,225.0,378.0,7.0,1.0,336.0,120.0,14.0,75.0,102.0,226.0,154.0,184.0,73.0,34.0
31.0,2.0,97.0,6.0,16.0,38.0,46.0,279.0,90.0,199.0,83.0,25.0,172.0,151.0,76.0,223.0,388.0,35.0,1.0,309.0,114.0,11.0,19.0,66.0,164.0,49.0,101.0,31.0,14.0
40.0,13.0,48.0,11.0,5.0,17.0,47.0,167.0,69.0,120.0,32.0,19.0,196.0,75.0,41.0,102.0,247.0,18.0,1.0,180.0,61.0,9.0,8.0,9.0,64.0,12.0,66.0,9.0,7.0
15.0,1.0,24.0,1.0,1.0,9.0,18.0,54.0,52.0,39.0,9.0,8.0,120.0,47.0,17.0,15.0,85.0,9.0,2.0,62.0,20.0,3.0,5.0,5.0,16.0,4.0,53.0,8.0,2.0
10.0,4.0,17.0,4.0,2.0,5.0,9.0,29.0,18.0,30.0,9.0,1.0,68.0,28.0,8.0,22.0,28.0,3.0,2.0,50.0,24.0,3.0,2.0,4.0,23.0,2.0,137.0,7.0,1.0
4.0,1.0,23.0,3.0,4.0,6.0,4.0,11.0,7.0,11.0,2.0,3.0,52.0,12.0,13.0,19.0,20.0,3.0,2.0,67.0,21.0,1.0,5.0,2.0,23.0,6.0,378.0,6.0,4.0
6.0,1.0,107.0,3.0,3.0,5.0,3.0,10.0,2.0,12.0,2.0,2.0,90.0,54.0,6.0,21.0,21.0,3.0,2.0,63.0,13.0,1.0,15.0,1.0,62.0,8.0,685.0,5.0,2.0
16.0,23.0,144.0,9.0,1.0,5.0,3.0,31.0,9.0,19.0,1.0,6.0,504.0,87.0,10.0,20.0,22.0,3.0,2.0,31.0,15.0,4.0,20.0,3.0,112.0,21.0,989.0,3.0,4.0
118.0,39.0,216.0,6.0,3.0,7.0,10.0,63.0,26.0,42.0,6.0,7.0,946.0,181.0,13.0,14.0,27.0,3.0,2.0,16.0,48.0,4.0,3.0,13.0,256.0,31.0,766.0,5.0,7.0
538.0,151.0,412.0,15.0,21.0,13.0,22.0,119.0,82.0,75.0,12.0,28.0,1387.0,225.0,49.0,31.0,69.0,3.0,2.0,26.0,84.0,2.0,17.0,59.0,799.0,89.0,741.0,33.0,18.0
356.0,208.0,491.0,13.0,30.0,22.0,14.0,157.0,95.0,130.0,54.0,37.0,888.0,236.0,116.0,76.0,204.0,4.0,30.0,115.0,104.0,2.0,28.0,62.0,751.0,95.0,695.0,89.0,30.0
142.0,86.0,307.0,65.0,26.0,10.0,9.0,138.0,47.0,160.0,97.0,45.0,395.0,156.0,175.0,123.0,359.0,5.0,63.0,69.0,87.0,2.0,31.0,90.0,373.0,171.0,494.0,78.0,15.0
29.0,27.0,126.0,29.0,13.0,14.0,18.0,76.0,20.0,147.0,44.0,40.0,180.0,131.0,138.0,161.0,254.0,5.0,28.0,36.0,47.0,8.0,32.0,81.0,254.0,136.0,204.0,34.0,4.0
16.0,18.0,66.0,8.0,8.0,25.0,17.0,79.0,19.0,53.0,19.0,38.0,44.0,66.0,123.0,135.0,162.0,7.0,23.0,19.0,50.0,4.0,11.0,20.0,221.0,40.0,53.0,11.0,4.0
3.0,7.0,20.0,8.0,6.0,5.0,33.0,72.0,9.0,34.0,2.0,16.0,15.0,21.0,56.0,62.0,99.0,3.0,10.0,7.0,32.0,2.0,11.0,4.0,68.0,16.0,15.0,4.0,2.0
6.0,7.0,6.0,3.0,3.0,4.0,32.0,10.0,8.0,6.0,3.0,6.0,17.0,13.0,12.0,24.0,15.0,2.0,5.0,4.0,28.0,1.0,4.0,2.0,17.0,5.0,18.0,8.0,2.0
11.0,1.0,9.0,3.0,1.0,2.0,9.0,1.0,6.0,14.0,3.0,2.0,10.0,3.0,6.0,11.0,16.0,6.0,1.0,7.0,52.0,1.0,2.0,2.0,7.0,1.0,54.0,6.0,2.0
7.0,1.0,12.0,2.0,1.0,2.0,2.0,1.0,4.0,11.0,2.0,3.0,9.0,3.0,4.0,37.0,22.0,1.0,1.0,7.0,91.0,2.0,1.0,1.0,10.0,5.0,12.0,5.0,2.0
5.0,1.0,16.0,2.0,1.0,5.0,2.0,3.0,1.0,30.0,2.0,1.0,11.0,11.0,5.0,90.0,16.0,2.0,1.0,4.0,178.0,5.0,1.0,1.0,28.0,11.0,5.0,6.0,2.0
